Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
CdCl2,32.5,27.3333,48,17,15.5,23.1061,2.0,2.3333,3,1,1.0,1.4907,-11.0,-11.6667,-9,-13,2.0,2.9814,-1.0,-1.6667,1,-3,2.0,2.9814,-6.5,-7.0,-5,-8,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,9.5,8.6667,12,7,2.5,3.7268,14.5,15.3333,17,12,2.5,3.7268,0.5,0.6667,1,0,0.5,0.7454,30.0,24.6667,46,14,16.0,23.8514,-1.14,0.0
Co2S4,21.5,19.6667,27,16,5.5,8.1989,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.5,7.0,9,6,1.5,2.2361,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,36.0,30.3333,53,19,17.0,25.3421,-0.15,0.24
CrO2,16.0,13.3333,24,8,8.0,11.9257,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,41.5,29.3333,78,5,36.5,54.411,-1.64,0.17
GeO2,20.0,16.0,32,8,12.0,17.8885,2.5,2.6667,3,2,0.5,0.7454,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.0,-7.0,-3,-9,3.0,4.4721,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,10.0,8.6667,14,6,4.0,5.9628,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,22.0,16.3333,39,5,17.0,25.3421,-1.5,0.15
HfI2,62.5,59.3333,72,53,9.5,14.1618,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.5,17.3333,18,17,0.5,0.7454,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,71.5,59.0,109,34,37.5,55.9017,-0.67,0.11
HfTe2,62.0,58.6667,72,52,10.0,14.9071,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.0,-6,-9,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-3.5,-4.0,-2,-5,1.5,2.2361,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.0,16.6667,18,16,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,73.0,61.0,109,37,36.0,53.6656,-0.82,0.01
MnBr2,30.0,31.6667,35,25,5.0,7.4536,1.5,1.6667,2,1,0.5,0.7454,-9.5,-10.3333,-7,-12,2.5,3.7268,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,3.0,3.6667,5,1,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,13.6667,17,7,5.0,7.4536,12.0,13.6667,17,7,5.0,7.4536,3.0,2.3333,5,1,2.0,2.9814,43.0,35.6667,65,21,22.0,32.7956,-0.78,0.0
MnS2,20.5,19.0,25,16,4.5,6.7082,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-6.0,-4,-7,1.5,2.2361,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.5,6.3333,7,6,0.5,0.7454,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,42.0,34.3333,65,19,23.0,34.2864,-0.23,0.33
Nb2BS2,20.6667,23.8,41,5,15.0628,26.6481,1.6667,1.6,2,1,0.4714,0.8246,-8.6667,-8.8,-7,-11,1.6997,2.953,-0.6667,-0.8,0,-2,0.9428,1.6492,-4.6667,-5.0,-3,-7,1.6997,3.0,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,4.6667,5.0,6,3,1.2472,2.2361,11.3333,11.0,16,5,4.6428,8.0623,4.6667,4.6,7,2,2.0548,3.5609,48.3333,54.0,106,19,40.7785,71.3092,-0.93,0.12
Ga2Br6,33.0,34.0,35,31,2.0,3.1623,1.5,1.75,2,1,0.5,0.7906,-8.5,-10.25,-5,-12,3.5,5.534,-1.5,-2.25,0,-3,1.5,2.3717,-4.5,-5.75,-2,-7,2.5,3.9528,4.0,4.5,5,3,1.0,1.5811,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,15.0,16.0,17,13,2.0,3.1623,15.0,16.0,17,13,2.0,3.1623,3.0,2.0,5,1,2.0,3.1623,36.0,28.5,51,21,15.0,23.7171,-0.76,0.07
MoO2,25.0,19.3333,42,8,17.0,25.3421,2.5,2.6667,3,2,0.5,0.7454,-11.0,-12.6667,-6,-16,5.0,7.4536,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,45.5,32.0,86,5,40.5,60.3738,-1.9,0.03
V2N,15.0,17.6667,23,7,8.0,11.9257,2.0,1.6667,3,1,1.0,1.4907,-10.0,-9.0,-7,-13,3.0,4.4721,-0.5,-0.3333,0,-1,0.5,0.7454,-5.5,-5.0,-4,-7,1.5,2.2361,2.0,1.3333,4,0,2.0,2.9814,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.0,5.0,5,5,0.0,0.0,10.0,8.3333,15,5,5.0,7.4536,5.0,5.6667,7,3,2.0,2.9814,44.0,56.3333,81,7,37.0,55.1563,-0.06,0.89
NiSe2,31.0,32.0,34,28,3.0,4.4721,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,14.0,16,10,3.0,4.4721,13.0,14.0,16,10,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,37.0,33.3333,48,26,11.0,16.3978,-0.08,0.18
PbI2,67.5,62.6667,82,53,14.5,21.6153,2.0,2.0,2,2,0.0,0.0,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.5,20.6667,28,17,5.5,8.1989,15.5,16.0,17,14,1.5,2.2361,2.5,2.0,4,1,1.5,2.2361,40.5,38.3333,47,34,6.5,9.6896,-0.69,0.0
PdO2,27.0,20.6667,46,8,19.0,28.3235,2.5,2.6667,3,2,0.5,0.7454,-12.0,-13.3333,-8,-16,4.0,5.9628,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,8.0,7.3333,10,6,2.0,2.9814,13.0,14.0,16,10,3.0,4.4721,1.0,1.3333,2,0,1.0,1.4907,18.5,14.0,32,5,13.5,20.1246,-0.33,0.0
RhI2,49.0,50.3333,53,45,4.0,5.9628,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,13.0,14.3333,17,9,4.0,5.9628,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,46.0,42.0,58,34,12.0,17.8885,-0.11,0.17
Rh4Se8,39.5,37.6667,45,34,5.5,8.1989,2.0,2.0,2,2,0.0,0.0,-9.0,-9.3333,-8,-10,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.0,-3,-6,1.5,2.2361,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,13.6667,16,9,3.5,5.2175,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,42.0,36.6667,58,26,16.0,23.8514,-0.4,0.03
Ru2Se4,39.0,37.3333,44,34,5.0,7.4536,2.0,2.0,2,2,0.0,0.0,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-5.0,-3,-6,1.5,2.2361,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,13.3333,16,8,4.0,5.9628,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,45.5,39.0,65,26,19.5,29.0689,-0.34,0.08
InPd5I2,49.3333,48.125,53,46,2.8674,5.3895,1.6667,1.875,2,1,0.4714,0.8927,-8.0,-8.375,-5,-11,2.4495,4.2921,-1.0,-0.75,0,-3,1.4142,2.4875,-4.3333,-4.5,-2,-7,2.0548,3.5707,1.0,-0.625,4,-3,2.9439,5.8242,0.6667,0.75,1,0,0.4714,0.8292,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6667,0.375,1,0,0.4714,0.9601,13.3333,12.125,17,10,2.8674,5.3895,13.3333,12.125,17,10,2.8674,5.3895,2.0,0.875,5,0,2.1602,4.2186,42.6667,36.25,62,32,13.6951,26.1952,-0.35,0.0
ScI2,37.0,42.3333,53,21,16.0,23.8514,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,12.3333,17,3,7.0,10.435,10.0,12.3333,17,3,7.0,10.435,5.0,3.6667,9,1,4.0,5.9628,70.5,58.3333,107,34,36.5,54.411,-1.13,0.01
S2Si,15.0,15.3333,16,14,1.0,1.4907,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,5.0,5.3333,6,4,1.0,1.4907,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,28.0,25.0,37,19,9.0,13.4164,-0.56,0.11
SrCl2,27.5,24.0,38,17,10.5,15.6525,1.5,2.0,3,0,1.5,2.2361,-9.0,-10.3333,-5,-13,4.0,5.9628,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,1.5,2.3333,4,-1,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,4.5,5.3333,7,2,2.5,3.7268,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,105.5,75.0,197,14,91.5,136.4001,-2.47,0.05
TiAs2,27.5,29.3333,33,22,5.5,8.1989,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,9.5,11.3333,15,4,5.5,8.1989,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,60.5,50.0,92,29,31.5,46.9574,-0.26,0.38
TiTe2,37.0,42.0,52,22,15.0,22.3607,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,12.0,16,4,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,64.5,55.3333,92,37,27.5,40.9946,-0.36,0.34
YI2,46.0,48.3333,53,39,7.0,10.435,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,12.3333,17,3,7.0,10.435,10.0,12.3333,17,3,7.0,10.435,5.0,3.6667,9,1,4.0,5.9628,93.5,73.6667,153,34,59.5,88.6973,-1.3,0.0
ZrSb2,45.5,47.3333,51,40,5.5,8.1989,1.5,1.6667,2,1,0.5,0.7454,-7.0,-7.3333,-6,-8,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-3.5,-3.6667,-3,-4,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,9.5,11.3333,15,4,5.5,8.1989,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,81.5,68.3333,121,42,39.5,58.8831,-0.24,0.33
Zr2CF2,18.3333,20.8,40,6,15.3695,26.9615,2.0,2.0,3,1,0.8165,1.4142,-11.6667,-12.0,-6,-19,5.4365,9.434,-1.3333,-1.6,0,-4,1.8856,3.2985,-6.3333,-6.6,-3,-11,3.3993,5.9059,1.3333,1.0,3,0,1.2472,2.2361,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,5.0,5.2,7,4,1.4142,2.4739,11.6667,11.2,17,4,5.5578,9.6602,4.3333,4.4,8,1,2.8674,4.9679,45.0,51.8,121,3,53.8393,93.9932,-2.36,0.0
Ta2CS2,31.6667,36.8,73,6,29.5108,51.8818,1.6667,1.6,2,1,0.4714,0.8246,-9.3333,-9.2,-7,-11,1.6997,2.953,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.0,-5.0,-3,-7,1.633,2.8284,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,9.6667,10.8,19,4,6.65,11.6842,11.6667,11.2,16,5,4.7842,8.3259,4.3333,4.4,7,2,2.0548,3.5609,39.3333,45.0,88,11,34.5672,60.6712,-0.97,0.0
Sb2SeTe2,45.6667,48.0,52,34,8.2597,14.8661,2.0,2.0,2,2,0.0,0.0,-9.0,-8.8,-8,-10,0.8165,1.456,-1.6667,-1.6,-1,-2,0.4714,0.8246,-5.0,-4.8,-4,-6,0.8165,1.456,3.6667,3.6,4,3,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.6667,0.8,1,0,0.4714,0.8485,15.6667,15.6,16,15,0.4714,0.8246,15.6667,15.6,16,15,0.4714,0.8246,2.3333,2.4,3,2,0.4714,0.8246,35.0,36.8,42,26,6.6833,11.9883,-0.18,0.01
Ag2MoTe4,47.0,49.1429,52,42,4.0825,7.986,1.6667,1.7143,2,1,0.4714,0.8207,-7.3333,-8.0,-6,-9,1.2472,2.4495,-1.3333,-1.5714,-1,-2,0.4714,0.9147,-4.3333,-4.5714,-4,-5,0.4714,0.9147,1.0,1.7143,3,0,1.4142,2.7442,0.6667,0.4286,1,0,0.4714,0.9147,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6667,0.8571,1,0,0.4714,0.8806,11.0,13.1429,16,6,4.0825,7.986,11.0,13.1429,16,6,4.0825,7.986,3.0,2.2857,6,1,2.1602,3.9409,58.3333,48.2857,86,37,20.4993,39.5415,-0.05,0.11
In2Br6,42.0,38.5,49,35,7.0,11.068,1.5,1.75,2,1,0.5,0.7906,-8.5,-10.25,-5,-12,3.5,5.534,-1.5,-2.25,0,-3,1.5,2.3717,-4.5,-5.75,-2,-7,2.5,3.9528,3.5,4.25,5,2,1.5,2.3717,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,15.0,16.0,17,13,2.0,3.1623,15.0,16.0,17,13,2.0,3.1623,3.0,2.0,5,1,2.0,3.1623,41.5,31.25,62,21,20.5,32.4133,-0.87,0.0
Ir2Te6,64.5,58.25,77,52,12.5,19.7642,2.0,2.0,2,2,0.0,0.0,-8.5,-8.75,-8,-9,0.5,0.7906,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.25,3,0,1.5,2.3717,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.75,1,0,0.5,0.7906,19.5,17.75,23,16,3.5,5.534,12.5,14.25,16,9,3.5,5.534,2.5,2.25,3,2,0.5,0.7906,44.0,40.5,51,37,7.0,11.068,-0.02,0.23
Ni2I6,40.5,46.75,53,28,12.5,19.7642,1.5,1.75,2,1,0.5,0.7906,-9.0,-10.0,-7,-11,2.0,3.1623,-2.0,-2.5,-1,-3,1.0,1.5811,-5.5,-6.25,-4,-7,1.5,2.3717,2.0,3.0,4,0,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.75,1,0,0.5,0.7906,13.5,15.25,17,10,3.5,5.534,13.5,15.25,17,10,3.5,5.534,1.5,1.25,2,1,0.5,0.7906,41.0,37.5,48,34,7.0,11.068,-0.08,0.01
Tl2Br6,58.0,46.5,81,35,23.0,36.3662,2.0,2.0,2,2,0.0,0.0,-8.5,-10.25,-5,-12,3.5,5.534,-1.5,-2.25,0,-3,1.5,2.3717,-4.5,-5.75,-2,-7,2.5,3.9528,3.5,4.25,5,2,1.5,2.3717,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,22.0,19.5,27,17,5.0,7.9057,15.0,16.0,17,13,2.0,3.1623,3.0,2.0,5,1,2.0,3.1623,36.0,28.5,51,21,15.0,23.7171,-0.52,0.0
V2Te6,37.5,44.75,52,23,14.5,22.9265,1.5,1.75,2,1,0.5,0.7906,-8.0,-8.5,-7,-9,1.0,1.5811,-1.0,-1.5,0,-2,1.0,1.5811,-4.5,-4.75,-4,-5,0.5,0.7906,1.5,2.25,3,0,1.5,2.3717,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.75,1,0,0.5,0.7906,10.5,13.25,16,5,5.5,8.6963,10.5,13.25,16,5,5.5,8.6963,4.5,3.25,7,2,2.5,3.9528,59.0,48.0,81,37,22.0,34.7851,-0.17,0.07
Zr2Br6,37.5,36.25,40,35,2.5,3.9528,1.5,1.75,2,1,0.5,0.7906,-9.0,-10.5,-6,-12,3.0,4.7434,-1.5,-2.25,0,-3,1.5,2.3717,-5.0,-6.0,-3,-7,2.0,3.1623,2.5,3.75,5,0,2.5,3.9528,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.5,13.75,17,4,6.5,10.2774,10.5,13.75,17,4,6.5,10.2774,4.5,2.75,8,1,3.5,5.534,71.0,46.0,121,21,50.0,79.0569,-1.33,0.1
HfTi3S8,36.6667,22.1667,72,16,25.1042,50.2137,1.3333,1.6667,2,1,0.4714,1.0,-8.0,-9.5833,-6,-11,2.1602,4.639,-0.6667,-1.3333,0,-2,0.9428,2.0,-4.3333,-5.8333,-2,-7,2.0548,4.4064,1.3333,2.6667,4,0,1.8856,4.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9.3333,6.5,18,4,6.1824,11.7792,8.0,12.0,16,4,5.6569,12.0,6.0,4.0,8,2,2.8284,6.0,73.3333,44.75,109,19,39.0413,83.8074,-1.2,0.17
TiZr3S8,26.0,22.5,40,16,10.198,18.6748,1.3333,1.6667,2,1,0.4714,1.0,-8.0,-9.4167,-6,-11,2.1602,4.4745,-0.6667,-1.3333,0,-2,0.9428,2.0,-4.6667,-5.75,-3,-7,1.6997,3.4911,1.3333,2.6667,4,0,1.8856,4.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.6667,5.3333,6,4,0.9428,2.0,8.0,12.0,16,4,5.6569,12.0,6.0,4.0,8,2,2.8284,6.0,77.3333,50.5833,121,19,42.9133,87.5863,-1.32,0.18
