Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Re2S2,45.5,45.5,75,16,29.5,41.7193,1.5,1.5,2,1,0.5,0.7071,-10.0,-10.0,-9,-11,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.5,13.5,21,6,7.5,10.6066,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,42.0,42.0,65,19,23.0,32.5269,0.01,0.46
Re2Se2,54.5,54.5,75,34,20.5,28.9914,1.5,1.5,2,1,0.5,0.7071,-9.5,-9.5,-9,-10,0.5,0.7071,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.5,18.5,21,16,2.5,3.5355,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,45.5,45.5,65,26,19.5,27.5772,0.24,0.55
Re2Te2,63.5,63.5,75,52,11.5,16.2635,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,18.5,18.5,21,16,2.5,3.5355,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,51.0,51.0,65,37,14.0,19.799,0.46,0.53
Ru2Te2,48.0,48.0,52,44,4.0,5.6569,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-7,-9,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-4.0,-4.0,-3,-5,1.0,1.4142,2.0,2.0,3,1,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,12.0,12.0,16,8,4.0,5.6569,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,51.0,51.0,65,37,14.0,19.799,0.29,0.54
Se2Si2,24.0,24.0,34,14,10.0,14.1421,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-4,-6,1.0,1.4142,3.5,3.5,4,3,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,16,4,6.0,8.4853,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,31.5,31.5,37,26,5.5,7.7782,0.06,0.4
Si2Te2,33.0,33.0,52,14,19.0,26.8701,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-4,-5,0.5,0.7071,3.0,3.0,3,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,10.0,10.0,16,4,6.0,8.4853,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,37.0,37.0,37,37,0.0,0.0,0.25,0.25
Ta2Te2,62.5,62.5,73,52,10.5,14.8492,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,17.5,17.5,19,16,1.5,2.1213,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,62.5,62.5,88,37,25.5,36.0624,0.02,0.34
W2Te2,63.0,63.0,74,52,11.0,15.5563,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-4,-5,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,18.0,18.0,20,16,2.0,2.8284,11.0,11.0,16,6,5.0,7.0711,4.0,4.0,6,2,2.0,2.8284,56.0,56.0,75,37,19.0,26.8701,0.67,0.77
Ag2Se4,40.5,38.3333,47,34,6.5,9.6896,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,13.5,14.3333,16,11,2.5,3.7268,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,39.0,34.6667,52,26,13.0,19.3792,0.05,0.08
AsS2,24.5,21.6667,33,16,8.5,12.671,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,10.5,9.0,15,6,4.5,6.7082,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,24.0,22.3333,29,19,5.0,7.4536,0.04,0.15
AsTe2,42.5,45.6667,52,33,9.5,14.1618,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.0,-5,-5,0.0,0.0,3.5,3.3333,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.5,15.6667,16,15,0.5,0.7454,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,33.0,34.3333,37,29,4.0,5.9628,0.1,0.11
AuSe2,56.5,49.0,79,34,22.5,33.541,2.0,2.0,2,2,0.0,0.0,-9.5,-9.6667,-9,-10,0.5,0.7454,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.6667,-5,-6,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,20.5,19.0,25,16,4.5,6.7082,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,31.0,29.3333,36,26,5.0,7.4536,0.36,0.44
AuTe2,65.5,61.0,79,52,13.5,20.1246,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,20.5,19.0,25,16,4.5,6.7082,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,36.5,36.6667,37,36,0.5,0.7454,0.12,0.22
BiS2,49.5,38.3333,83,16,33.5,49.9389,2.0,2.0,2,2,0.0,0.0,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-6.0,-4,-7,1.5,2.2361,3.0,3.3333,4,2,1.0,1.4907,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,17.5,13.6667,29,6,11.5,17.1432,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,34.5,29.3333,50,19,15.5,23.1061,0.16,0.47
Mo2C,24.0,30.0,42,6,18.0,26.8328,2.0,2.0,2,2,0.0,0.0,-8.0,-7.3333,-6,-10,2.0,2.9814,-0.5,-0.6667,0,-1,0.5,0.7454,-4.5,-4.3333,-4,-5,0.5,0.7454,1.5,1.0,3,0,1.5,2.2361,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.0,5.3333,6,4,1.0,1.4907,10.0,8.6667,14,6,4.0,5.9628,5.0,5.3333,6,4,1.0,1.4907,48.5,61.0,86,11,37.5,55.9017,0.79,0.97
Ta2C,39.5,50.6667,73,6,33.5,49.9389,1.5,1.3333,2,1,0.5,0.7454,-8.5,-8.0,-7,-10,1.5,2.2361,0.0,0.0,0,0,0.0,0.0,-4.0,-3.6667,-3,-5,1.0,1.4907,1.5,1.0,3,0,1.5,2.2361,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,11.5,14.0,19,4,7.5,11.1803,9.5,8.0,14,5,4.5,6.7082,5.5,6.0,7,4,1.5,2.2361,49.5,62.3333,88,11,38.5,57.3924,0.32,0.96
CsO2,31.5,23.6667,55,8,23.5,35.0317,1.5,2.0,3,0,1.5,2.2361,-9.5,-11.6667,-3,-16,6.5,9.6896,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.6667,-2,-9,3.5,5.2175,2.0,2.6667,4,0,2.0,2.9814,1.0,0.6667,2,0,1.0,1.4907,1.0,0.6667,2,0,1.0,1.4907,1.0,0.6667,2,0,1.0,1.4907,1.0,0.6667,2,0,1.0,1.4907,3.5,4.3333,6,1,2.5,3.7268,8.5,11.0,16,1,7.5,11.1803,1.5,1.6667,2,1,0.5,0.7454,202.0,136.3333,399,5,197.0,293.6703,0.62,1.21
CuSe2,31.5,32.3333,34,29,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.3333,-8,-10,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,13.5,14.3333,16,11,2.5,3.7268,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,39.5,35.0,53,26,13.5,20.1246,0.17,0.27
CuTe2,40.5,44.3333,52,29,11.5,17.1432,1.5,1.6667,2,1,0.5,0.7454,-8.5,-8.6667,-8,-9,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,2.0,2.3333,3,1,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,13.5,14.3333,16,11,2.5,3.7268,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,45.0,42.3333,53,37,8.0,11.9257,0.01,0.07
FeI2,39.5,44.0,53,26,13.5,20.1246,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,12.5,14.0,17,8,4.5,6.7082,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,46.0,42.0,58,34,12.0,17.8885,0.07,0.19
FeSe2,30.0,31.3333,34,26,4.0,5.9628,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,13.3333,16,8,4.0,5.9628,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,42.0,36.6667,58,26,16.0,23.8514,0.02,0.38
Ge2S4,24.0,21.3333,32,16,8.0,11.9257,2.0,2.0,2,2,0.0,0.0,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,10.0,8.6667,14,6,4.0,5.9628,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,29.0,25.6667,39,19,10.0,14.9071,0.04,0.39
Ge2Se4,33.0,33.3333,34,32,1.0,1.4907,2.0,2.0,2,2,0.0,0.0,-8.5,-9.0,-7,-10,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.0,-3,-6,1.5,2.2361,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,15.0,15.3333,16,14,1.0,1.4907,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,32.5,30.3333,39,26,6.5,9.6896,0.04,0.3
Ge2Te4,42.0,45.3333,52,32,10.0,14.9071,2.0,2.0,2,2,0.0,0.0,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-4.0,-4.3333,-3,-5,1.0,1.4907,3.0,3.0,3,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.0,15.3333,16,14,1.0,1.4907,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,38.0,37.6667,39,37,1.0,1.4907,0.27,0.33
HgO2,44.0,32.0,80,8,36.0,53.6656,2.5,2.6667,3,2,0.5,0.7454,-13.0,-14.0,-10,-16,3.0,4.4721,-0.5,-1.0,1,-2,1.5,2.2361,-7.5,-8.0,-6,-9,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,16.0,12.6667,26,6,10.0,14.9071,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,19.5,14.6667,34,5,14.5,21.6153,0.55,0.78
HgS2,48.0,37.3333,80,16,32.0,47.7028,2.0,2.0,2,2,0.0,0.0,-10.5,-10.6667,-10,-11,0.5,0.7454,-0.5,-1.0,1,-2,1.5,2.2361,-6.5,-6.6667,-6,-7,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,16.0,12.6667,26,6,10.0,14.9071,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,26.5,24.0,34,19,7.5,11.1803,0.44,0.57
IrI2,65.0,61.0,77,53,12.0,17.8885,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-2.5,-2.6667,-2,-3,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,20.0,19.0,23,17,3.0,4.4721,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,42.5,39.6667,51,34,8.5,12.671,0.25,0.39
Bi2Mo,62.5,69.3333,83,42,20.5,30.5596,2.0,2.0,2,2,0.0,0.0,-6.5,-6.6667,-6,-7,0.5,0.7454,-1.0,-1.0,-1,-1,0.0,0.0,-4.0,-4.0,-4,-4,0.0,0.0,1.0,1.3333,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.5,21.3333,29,6,11.5,17.1432,10.5,12.0,15,6,4.5,6.7082,4.5,4.0,6,3,1.5,2.2361,68.0,62.0,86,50,18.0,26.8328,0.39,0.39
W2N,40.5,51.6667,74,7,33.5,49.9389,2.5,2.3333,3,2,0.5,0.7454,-10.5,-9.6667,-8,-13,2.5,3.7268,-0.5,-0.3333,0,-1,0.5,0.7454,-5.5,-5.0,-4,-7,1.5,2.2361,2.0,1.3333,4,0,2.0,2.9814,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,12.5,15.0,20,5,7.5,11.1803,10.5,9.0,15,6,4.5,6.7082,4.5,5.0,6,3,1.5,2.2361,41.0,52.3333,75,7,34.0,50.6842,0.87,0.98
OsCl2,46.5,36.6667,76,17,29.5,43.976,2.5,2.6667,3,2,0.5,0.7454,-11.0,-11.6667,-9,-13,2.0,2.9814,-2.0,-2.3333,-1,-3,1.0,1.4907,-7.0,-7.3333,-6,-8,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,14.5,12.0,22,7,7.5,11.1803,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,35.5,28.3333,57,14,21.5,32.0503,0.16,0.5
Li2Os,39.5,27.3333,76,3,36.5,54.411,1.0,0.6667,2,0,1.0,1.4907,-7.0,-6.3333,-5,-9,2.0,2.9814,-0.5,-0.3333,0,-1,0.5,0.7454,-4.0,-3.3333,-2,-6,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,11.5,8.0,22,1,10.5,15.6525,4.5,3.3333,8,1,3.5,5.2175,2.5,2.0,4,1,1.5,2.2361,110.5,128.3333,164,57,53.5,79.7531,0.36,0.36
OsSe2,55.0,48.0,76,34,21.0,31.305,2.0,2.0,2,2,0.0,0.0,-9.5,-9.6667,-9,-10,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.0,-6.0,-6,-6,0.0,0.0,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.0,18.0,22,16,3.0,4.4721,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,41.5,36.3333,57,26,15.5,23.1061,0.12,0.29
Os2Te4,64.0,60.0,76,52,12.0,17.8885,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-5.3333,-5,-6,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,19.0,18.0,22,16,3.0,4.4721,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,47.0,43.6667,57,37,10.0,14.9071,0.7,0.77
PbS2,49.0,38.0,82,16,33.0,49.1935,2.0,2.0,2,2,0.0,0.0,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,17.0,13.3333,28,6,11.0,16.3978,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,33.0,28.3333,47,19,14.0,20.87,0.04,0.42
PtO2,43.0,31.3333,78,8,35.0,52.1749,2.5,2.6667,3,2,0.5,0.7454,-12.5,-13.6667,-9,-16,3.5,5.2175,-2.0,-2.0,-2,-2,0.0,0.0,-7.0,-7.6667,-5,-9,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,15.0,12.0,24,6,9.0,13.4164,13.0,14.0,16,10,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,24.5,18.0,44,5,19.5,29.0689,0.19,0.74
RbS2,26.5,23.0,37,16,10.5,15.6525,1.0,1.3333,2,0,1.0,1.4907,-7.5,-8.6667,-4,-11,3.5,5.2175,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.3333,-2,-7,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,1.0,0.6667,2,0,1.0,1.4907,1.0,0.6667,2,0,1.0,1.4907,1.5,1.3333,2,1,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,3.5,4.3333,6,1,2.5,3.7268,8.5,11.0,16,1,7.5,11.1803,1.5,1.6667,2,1,0.5,0.7454,168.5,118.6667,318,19,149.5,222.8614,0.56,1.25
ReSe2,54.5,47.6667,75,34,20.5,30.5596,1.5,1.6667,2,1,0.5,0.7454,-9.5,-9.6667,-9,-10,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-5.6667,-5,-6,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.5,17.6667,21,16,2.5,3.7268,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,45.5,39.0,65,26,19.5,29.0689,0.23,0.64
ReTe2,63.5,59.6667,75,52,11.5,17.1432,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,18.5,17.6667,21,16,2.5,3.7268,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,51.0,46.3333,65,37,14.0,20.87,0.31,0.4
RuBr2,39.5,38.0,44,35,4.5,6.7082,2.0,2.0,2,2,0.0,0.0,-9.5,-10.3333,-7,-12,2.5,3.7268,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.6667,5,1,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,14.0,17,8,4.5,6.7082,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,43.0,35.6667,65,21,22.0,32.7956,0.21,0.5
